"identifiantUnique","nombreAbonnes"
"UC3iwxKMRg5l2aDG_8XK2nSQ",10500000
"UCteP4dGuFeam_i5FnVQNvlA",6930000
"UCQpN0plMINX9Nots0qdtk9A",109000
"UCpJrp8g48U_XeviIikut0SA",464000
"UCzJ53fi4NuDCYWOk9PtEkCA",23500000
"UCqLQt1xl_H47zfccMaUFxpw",113000
"UCPHuYCxf9QJArw-4ZXXC7Ig",7880000
"UCM8vAWwxlGcAZS9NRxgwkBw",282000
"UC2SEbI-QkAhcgNntgGdyy3w",128000
"UCslkQ4CiEkGrMMWOdbO5msg",97600
"UCqxrG2ez6d6uYHohjm2OjFw",254000
"UCheL-cUqfzUB8dfM_rFOfDQ",2280000
"UCbAvigM5RD9nydJQUqKDdbA",150000
"UC4Z8mPYjn6Dhr6n531YDh0Q",868000
"UCiWLfSweyRNmLpgEHekhoAg",11600000
"UCgJRL30YS6XFxq9Ga8W2J3A",3830000
"UCJa9ltGe-reWEC4-Gh2uvbg",13800
"UCEeH57P89hPQ1Sp2TavfICA",601000
"UCLWNKb7pjIS_ff4zaoneJWQ",677000
"UCMXBBb6GLVJI8-Lie7QAMkQ",71000
"UCXZs3e_VSlYgrUuTqm3GgVA",258000
"UCMnULQ6F6kLDAHxofDWIbrw",1570000
"UCUQg_UBQfVjptn7Wqcgzz-w",7490000
"UCYJPby9DRCteedh5tfxVbrw",8130000
"UCaNupWS7xQQ2djG4J17OOsA",352000
"UCmEzz-dPBVrsy4ZluSsYHDg",629000
"UC7trU46U_9XPDtMnDbiDPUQ",5300000
"UCYhpUtxB3aPAhxSrR-Vyddg",901000
"UCqFLZ1jql47dUdGpRxF5IHw",35000
"UCFWAXGzg3lc60ydrrZMGhsA",1020000
"UCVi6sLM51K8kidu61o0DR_g",249000
"UCPG0y4RcPuqWZ5WKQMeNmzw",106000
"UC5PstSsGrRwj2o6asQpC4Rg",1580000
"UCjU7AreEw9dXtCBc1uOpaTg",890000
"UCczKsS4gTjJzU5zayrNnwEA",722000
"UCWedHS9qKebauVIK2J7383g",640000
"UCj_ARBxhCoF5JxUItcEUs7Q",3940000
"UCB9gfNOymNLIm5J8lf4MhtA",773000
"UCFZSV_So_OaXgXVzgu58tJQ",154000
"UCn6iykpOzitrJCaAnh3THAA",157000
"UCC_NjLEb2Sley94py4vSYTA",431000
"UCeY0bbntWzzVIaj2z3QigXg",9800000
"UCEbVfdA43w83_ilZ1ZlZH3Q",8760000
"UCVaTrM5824-2HHxotZUMkog",306000
"UCjztW-DlDg05_YM6-oTJTPA",1610000
"UCfmkz6A3aTJwJzox2xhAuRw",206000
"UCyHFEd3-NMGvGPDauXl49AA",30700
"UCEyodonqP_80YrDvattntmw",491000
"UCWLeX1gPvS5ooyyytGRufLg",1590000
"UCxCX9NWR6sWKOhARHwJ4vlQ",12000
"UC4FcK0UPVs9KO2TUOt0NSrw",564000
"UCoFJTrXBGxaaL-fTGQdwB7Q",3040000
"UCYFEI0S2AJDT4lVLyufp1gw",189000
"UCTL69SgzlKyU7wJDEW_75zg",406000
"UCHnE9NodOn_dguyg5_yZXwQ",1260000
"UCGisihUQxb3_gE7Qzffyp4g",4330000
"UCPePT2nO8z-2Lh-EKBtGfNg",153000
"UCoFF1n89vVu7YorSV3uj_bg",737000
"UCa-es5gySUwVVttEHvB6fkQ",302000
"UCOoU6ecmw1YH8yjLZI1tLgw",186000
"UCp41n_WUDdvC2qu20MsmYng",1610000
"UComR5tnK8QqKHGNl5DwTjcg",184000
"UCgyPDDyFkRqoilq8NgGSGPQ",35000
"UCMpVQVKYRb_xXnevxQjYepQ",1170000
"UCFw6KuhSrq96Xj_vIB-8dcA",1540000
"UCnakck1G8WY6myXXAEAA0yg",74000
"UCv5l8ylY3vkDddKi001Xkag",95100
"UCSMkhnoivrss3On_4ft7ZIw",81200
"UCiJUp_NBW2D_UMQIvq2nlPg",8840000
"UC4vVP8fxIKKHps4vtsWON9g",1730000
"UCOZW0cTQOlOeHKk_8kvGguQ",2960000
"UCMsCTwRr0vpB8anyEiLJMmg",369000
"UCIJwWYOfsCfz6PjxbONYXSg",9690000
"UCjrbbDSq1P4QpyWAX0cLJWg",61200
"UCYKD7VoYcQ8hDFp8DNi1GxA",148000
"UCz2RMMEv5CNrOKJhs7BvLpw",2920000
"UCq8DICunczvLuJJq414110A",28900000
"UCzlEkC9ZHl8Wb_7GgqVrAZQ",3960000
"UCfA5CSlYGseqSeOhsiiZTfw",6310000
"UCMWWgqykXE5exHk60TCZ-bw",14800
"UCQIUhhcmXsu6cN6n3y9-Pww",18600000
"UC86mbDclXQeljk975_KZpXg",3170000
"UC6y-grwEU6hUrhuv5auzP9Q",795000
"UCh8f8vssLddD2PbnU3Ag_Bw",3530000
"UC0oBMudAAnRB48qKHMJ9duA",26600
"UCXjvsikVclbNRGRlzr8jTEg",799000
"UCxJpBc4cBOapveY3_LPsu3Q",300000
"UCqtjdWqX85SKxVwCRgaJbkw",316000
"UCxxSRzlXMLeaDTUx5rqfEcA",553000
"UCbbOFtT2sE6XcBzgN6QtWog",69300
"UC9kGAFMDzda_bHkfrYcKmtQ",2180000
"UCXqXucF7kro7v_4IsEs1TEA",281000
"UCO0akufu9MOzyz3nvGIXAAw",3990000
"UCCuZ0r9pDMI8DwhtRV1fNhg",3090000
"UC3XTzVzaHQEd30rQbuvCtTQ",9440000
"UCSb_Sui6FBxVS4_ROsrU_Iw",2320000
"UC3GJN9JtrRllTSqnMIFk0Lw",21300
"UC8ozZMYHDzfbfXluphDpj5Q",2270000
"UCs6ZQr6vTKU83dLhTABrN4g",2480000
"UC7KLUDy-nsuUWqkzdfgdZsg",1500000
"UCORX3Cl7ByidjEgzSCgv9Yw",170000
"UCcNPbOeFo-qM0wpis8Lwdig",379000
"UCJckf2Ppq2oOmbYmAlQ3p0Q",5330000
"UCs-S2wp4ID5G-L8lEVa8OWQ",5020000
"UCVMOQmAEqtzfBGV-_X6_zMw",1190000
"UC4y9qxSpHwgJvZh3M3JHC_g",911000
"UCuxgEyMeaks7HS5gAw6Tt7w",439000
"UCsU-I-vHLiaMfV_ceaYz5rQ",3320000
"UCRYQ0mlWC6tpVoH9UID0wXg",234000
"UC9gLvca-96qDQBmjEQtOwoQ",49400
"UCQ63VK9eSLgiDpMpYN9zyew",1280000
"UCoMdktPbSTixAyNGwb-UYkQ",7540000
"UCxOdcOE2j5vnDDMihFgN4rg",937000
"UCWXYAGB9SadlL6p5Bb66wWw",2040000
"UCHOKvQW2N4kLVhKYn2bvF7A",459000
"UCm8G6e1ZCL3oPRqU1EQBbTA",121000
"UC8p1vwvWtl6T73JiExfWs1g",5730000
"UCES0XobZ0O3JYpVV-CDEkzg",513000
"UCKV_ACaioUGSz0pyg07Zekg",1930000
"UC4xHcg7a7hMoHgXerjRKiyA",3030000
"UCtvMWzU1VkV0Vd-M_caODkw",311000
"UCsNwY5081s0_yMizGdflaHQ",1790000
"UCPgMAS8woHJ_o_OZdTR7kcQ",1800000
"UCWBWgCD4oAqT3hUeq40SCUw",7120000
"UCrMabu7HclTiDf5ZAgjHxqQ",1930000
"UCks6bZL6BKyrXQVJvrinj5A",480000
"UCAs2g738VsemcwZ8sRsiJ2g",3850000
"UCrt26a91cu4X_8ppjUfXPhA",677000
"UC9yHbzcmcVTeYvczQAOyjfQ",282000
"UCA85TkSKy8i60gGf_0Jevdg",890000
"UCMyOj6fhvKFMjxUCp3b_3gA",15300000
"UCNo3Fmz1Of_4uWx_tPYhwSw",477000
"UC3P1kGw3e1tXPBHk4f0hbXQ",86600
"UCQVwn0HNVFhg52-8ln0WJSw",2770000
"UC_X3VexB-zomcP0E2i7NUjQ",3490000
"UCpsZ--bl6ZNsc95COv_qZCg",100000
"UCZA9hI7Hjc3zKuC7c0JXchg",845000
"UCXIYLgIp6DYZHjmUUUXErmg",3750000
"UCCwzy4U3aqvA0E11i7qTExg",174000
"UC7kNmR16gVU4aZQldvRjL4w",58000
"UCUuh7O6Cnp1lBgfYkD_SzCQ",486000
"UCqQo7ewe87aYAe7ub5UqXMw",12900000
"UCSTlOKUEEpbhQOIR58fXMOQ",32800
"UCWJ2lWNubArHWmf3FIHbfcQ",21600000
"UCezVlvtt6ExPAUHgR9m1qHw",54600
"UCJHAT3Uvv-g3I8H3GhHWV7w",1770000
"UCWWZjhmokTbezUQr1kbbEYQ",360000
"UC9mpbcyY7E4jQIBNNPUYO2Q",765000
"UCrygFy9ZCNFrR3vtElhXaJg",91800
"UC_I2tZMUZTs6z6przhH32hA",580000
"UCjK0F1DopxQ5U0sCwOlXwOg",1590000
"UC2xBh2nwvOwBqnA1tEbPCZw",21700000
"UC5l1Yto5oOIgRXlI4p4VKbw",3310000
"UCsTcErHg8oDvUnTzoqsYeNw",22800000
"UCqwUnggBBct-AY2lAdI88jQ",4830000
"UCuevnMrjieAbucLl46gTW9w",1460000
"UC2CE3UIa6jA_Ay-YdwuBzOQ",91800
"UCW--UPeQUj6JaGYDrz5FHbw",84200
"UC3RdqvbXG6rFXWewmD1ZF0Q",4580000
"UCBODyKF0JMbUd6D9Bklyzbw",3470000
"UCnpdLn1-k-DcyWi0bNezRig",2460000
"UCNU_Ye0DSF3ShwFw1pXln_A",388000
"UCLVihavmaUONy0SeOX_F7aw",2770000
"UC3cpN6gcJQqcCM6mxRUo_dA",3560000
"UCrAmAHSuRHtlZx8zTW3Au9Q",1250000
"UCl9E4Zxa8CVr2LBLD0_TaNg",1840000
"UChr_K542BaQxPPjoB80d8hg",16800
"UCw77677G3EAODp61b0izs7w",485000
"UCvCfpQXRXdJdL07pzTIA6Cw",6710000
"UCVwG9JHqGLfEO-4TkF-lf2g",384000
"UCl2mFZoRqjw_ELax4Yisf6w",2040000
"UCd6vEDS3SOhWbXZrxbrf_bw",319000
"UCn9BWa5V1kcu3YhNaxOz3wg",230000
"UCmC7rohiIA6hYxcRSTC8xIw",1310000
"UCmjymvhGglJdFaAzhPrxkOQ",2780000
"UCNSMdQtn1SuFzCZjfK2C7dQ",1910000
"UCs50EmjtJyNLDcgTGSVNvcQ",419000
"UC3tCQoK4P0Gml8JfFI2rh0g",70000
"UCUSySH2YjIwsDu2Hx6DWwTA",614000
"UC6RJ7-PaXg6TIH2BzZfTV7w",4830000
"UCk7DcAEWN8dna2A_KYSSslQ",263000
"UC_hK9fOxyy_TM8FJGXIyG8Q",21100000
"UCHyMNXj5l7eTTQefXzT3MdQ",2680000
"UChHDMEo3xb1lNWO9RoDjaBA",319000
"UCCThUYykrz0TLuPbOVByrcw",1680000
"UCiQMYozSSTkJ2twtZM1bG9w",1430000
"UCkWQ0gDrqOCarmUKmppD7GQ",4010000
"UC9k-yiEpRHMNVOnOi_aQK8w",13000000
"UC3HY3mmn2hBenusN53K6jZA",12500000
"UC_odXo4D3g4zRg1GOik5dQA",115000
"UC0eLBYhxW9HC0P9PXQ73mpQ",7640000
"UCFgSizoPkSkkldoDslZUaYQ",282000
"UCwWhs_6x42TyRM4Wstoq8HA",11000000
"UCvFyPrPVotqsTlqxUmAOYRw",1070000
"UCbMoDtZ6Ani-eyHzCvxeVCw",932000
"UCtn2hU9HKYQAgDtwrhux7Sw",1410000
"UCqy-Bg1_2UIAxKjoo_jg86w",170000
"UCINb0wqPz-A0dV9nARjJlOQ",15700000
"UCvoh9uWVTzo8u3e5eX4lO5A",10000000
"UCGD1u51N8aoGSh1f_urcDrg",116000
"UCjkVYi4lwRB87VH9yf2LTDg",90800
"UCgrS1KQdjuYXy7YK-QruQNQ",180000
"UCf4KqUuSf4mSfr7vnCdz4Zw",48600
"UCuwJoiGWRxPYStBp0l0WuZw",13900000
"UCVVMMNVUwHbxljqi-xZ-jig",9390000
"UCMk2R5nz4dO55z4maJ-gmrw",630000
"UCS6adsYLLE4O6XWDPK3LoIw",148000
"UCmDcSLZlJEEzGqqh_JDsYXA",1930000
"UC59Ied2j88dZUw7PzJa2-YA",6240000
"UCUwiEt66SiSiBBb-6SdzKlA",118000
"UCr_7s0Z9PIw441bNlxF0jKA",6040000
"UCduf5_5FnIptzDMBJ75ttFQ",497000
"UCnxYo2HixWjNZoFQGbNYtww",493000
"UCti5G1mVK-jqzBLnOygQDRQ",4120000
"UCdzHDmZaxystjVTwLQumPiw",156000
"UCd2j1m3ZA5ux6yum6-R3A1Q",76100
"UCu-g2tqSoHVRx88WnISrOKg",3480000
"UCw1mvHj6NL86Pj01IeBvjWA",242000
"UC6wGbPluashvdUXkZgE3ArA",407000
"UCggVDTvzkn0uJEz36yIrDmQ",6540000
"UChvuzg1iARTQJMFbYD3ZILw",987000
"UCvoWkoJw5EBZGu36z3uryhw",537000
"UCm325cMiw9B15xl22_gr6Dw",728000
"UC1v-s2LiYIBnSUTQOpXi02A",39200
"UCHoEoHVOwsTxi3qGTTo0QZA",1520000
"UCBn0pEwTkO-Loip6t0rYP9g",1450000
"UCTBGH7y-WPy4NPsPKTPXLEw",6490000
"UCCHodVjh378eTjqlZ_bkTbQ",1340000
"UCX_Xoi9juiuApYvJMWN244A",12200
"UC-uNVV92llYIMC5-ZUF0Q4w",1940000
"UCzb_74apicaQmBbKqyZBm3A",640000
"UChqg2gJCt8VMfEZtc-hPUew",822000
"UC5SYlO-7_Kw2uUPYuPmcyLg",303000
"UCR1Jltq7vMzGQVtRd-DR5AA",7620000
"UCw_qKx4QAhnrhuOEwhah8ew",1440000
"UCja8sZ2T4ylIqjggA1Zuukg",805000
"UCIKUQCaMu89EpzhEAxQbSZA",25500
"UCZRdNleCgW-BGUJf-bbjzQg",5350000
"UCtxbV-l2t708Y4tkGSn2IZg",1010000
"UCj4hfQEWcGtF08SLEZCZc5Q",3340000
"UCEloXLzL0G-hFUsnYYQ9VXg",1470000
"UCYI_ychRnL7sJrG6PUSBpQA",1770000
"UCcJL2ld6kxy_nuV1u7PVQ0g",4700000
"UCaqEHP76q9TblVUO3sHFSQQ",71700
"UCCBNE0MbFaSooy7ZhJwXSrg",459000
"UC9U_4vdCrT0Phvacwwm7DcA",358000
"UCeu7koiSmifrHcXR6iaLlQg",226000
"UCkwHQ7DWv9aqEtvAOSO74dQ",1590000
"UCudBuoivh_X4NbJIoARMHVg",86100
"UCjkETDTi-OBxrN4z5lvaL5A",91900
"UCV-xOUokBpOvIosSwgc_Kcw",511000
"UCsCWxHukxMUxJABZglzzOdA",2300000
"UC2mKA8JTOCeodl9bEK7w42Q",2270000
"UCy0tKL1T7wFoYcxCe0xjN6Q",2230000
"UC9OZkS1Mhl5UvKSiPrYqsxg",1190000
"UCG5qGWdu8nIRZqJ_GgDwQ-w",6400000
"UCyXqFUHvQMczBzi98cN9V5Q",703000
"UClYiny8IhDsIk5SivucNl7g",131000
"UCIT0xUZmn0Zqhquj4ePRxEQ",195000
"UCCRPiTthEjeH3yxUjCWocXg",147000
"UC0yLcxPbTZf148hqHlgfFbg",31500
"UCMEtYqi65i3pROCNsXAmaBA",166000
"UCW6xlqxSY3gGur4PkGPEUeA",437000
"UCYbjGeqQN4tlCXqPtVVMS8Q",708000
"UCdIFTflafikgEEUuKZia3jQ",182000
"UCoGlfyhUnJxUHXZ7F3nEc_Q",108000
"UCO7S8QogK2iUxfFmMIHSZ5w",19700
"UCsAegdhiYLEoaFGuJFVrqFQ",6920000
"UCJ4NZv03lmheHqlG7aLaMBA",926000
"UCOYuKcf_dtZuVh7N5gZofBQ",332000
"UCalEP8wr8EjdPzDlf59WUUg",325000
"UCkTfLxwUYhLdy60HDhbya2A",184000
"UC-F3kTU4V680v550AavEOsQ",1850000
"UCoocMG5lMACNKgpvqKay2lg",905000
"UCSICa1EyL9L9XjYL6kmMjpQ",43600
"UCGy6uV7yqGWDeUWTZzT3ZEg",1650000
"UCoJfvP-9f1Ztq_zb-i1TLzA",1270000
"UCJg9wBPyKMNA5sRDnvzmkdg",3080000
"UCOTPo2y-NHJjg1EuENrxypA",799000
"UCto7D1L-MiRoOziCXK9uT5Q",5530000
"UCyo36YzArM5zw_T81NnCCDg",704000
"UCt38KUTj72UEdWUdmnZHwOw",5940000
"UCChcN1MM1V_bSSTESnNYq0Q",762000
"UCQtFViJPjDc7TCJoI5uehZQ",94700
"UCcSeeATlWJJbXpOZRYOfaDg",669000
"UCtYBd5XO-blJ6yQPwxQYB9w",2970000
"UCfV0_wbjG8KJADuZT2ct4SA",1460000
"UC34Rt4YFAwwOz-7oXJ07Z8w",5540000
"UCPIvT-zcQl2H0vabdXJGcpg",6830000
"UCkCFXcTP656nMmj2zW8C5aw",39600
"UCYT04MyElkxa46I0N_wBv8A",266000
"UCDc0qqdBxs0ATQO9i0eB5pA",1600000
"UClAa0YLrW4MaIKOWaeZR9Xg",6240000
"UC58znoFTA2_8qnXIkOC75JQ",175000
"UCEIC_kfSpKe5NVfAeq1YKAQ",978000
"UCja7QUMRG9AD8X2F_vXFb9A",24000000
"UCy6kyFxaMqGtpE3pQTflK8A",2670000
"UC2gRQKQgI3CsrcnMuHPyYsQ",895000
"UCWPOLkftHreB1p8ospsiApw",2160000
"UCjDsbbzHgTrGc4Ff26TJtsA",1810000
"UCiSZMuFhQuk9tEbTaLeNoew",646000
"UCk_WZPGi5yFk7H06gC6Y7AA",1570000
"UCgvqvBoSHB1ctlyyhoHrGwQ",8470000
"UCSe6mREmW_NrReiauN5PNwQ",3130000
"UCU0dlKN6R16DL5KKWq62wNA",1070000
"UC5MuvnWFIi1RH_ZBMsrFXuw",3030000
"UC2fNZo6AP5nSeBmRRg3-UoQ",3190000
"UCEnBTmb_YoyZOlZgPUiqA0g",782000
"UCUFnGWHIQvybwmR7XDh7-9A",2670000
"UC82Y8735skgGaYMYnKdUj1w",11600
"UCiVM0x4XmvQPN38aEgHiYXg",870000
"UCOI4w95_a5NLfUj-d_V218Q",922000
"UCoZuygi8VufB7CGPwrBbufw",12200
"UC0mFkhZR-BHQSsxouMhwq7w",428000
"UCLw53p_f15U9_vaaeMp8C7A",41900
"UCzkOp0ueqFF0yrwpimkjC9Q",2960000
"UCH1AcTarCGg-pj8i-vjeIfA",81100
"UCIHdDJ0tjn_3j-FS7s_X1kQ",5420000
"UCq7xQOcan1VnxfnzDSWHyTQ",66200
"UC7HXQHCI183Oivq-aqbURNg",869000
"UCNE12Avqho69UIse-RonCVQ",840000
"UC20LNUoBRKfV22BPh3pTxow",1180000
"UCckHqySbfy5FcPP6MD_S-Yg",3530000
"UCFNosi99Sp0_eLilBiXmmXA",4380000
"UCT_QEGH0myu6lgbE_biQPuw",1350000
"UCHr43HOeO7WHmwQ_sij6ezQ",5100000
"UCopXB_nSbGqKuM4ORamSGKQ",26800
"UCiwt1aanVMoPYUt_CQYCPQg",1110000
"UCQBamlN6ATTOkM5m459dAiA",458000
"UCXlDgfWY2JbsYEam2m68Hyw",1030000
"UCtM5z2gkrGRuWd0JQMx76qA",1040000
"UCuZOpcTu0UP1tX1WZnv0y2w",76400
"UCol37a-Gd1wVz6qbCJtF5mQ",1230000
"UCivi_f1nniBzEOfKhRoN12Q",2310000
"UC6yW44UGJJBvYTlfC7CRg2Q",8790000
"UCaehzlf6JDZ3p-CI9T_bSVg",500000
"UCpOfSDvKN_4gG5W_Zibecmg",370000
"UC0YatYmg5JRYzXJPxIdRd8g",802000
"UCW2R_zesOCCKqkNj4lJZ77A",1430000
"UCWy2Nhg0PGv21NjMFRH7HBw",1260000
"UC1xQlx29w5Zk7XDUoj7Izew",96200
"UCYGea7GGe5GSODuxqYjWvJw",3040000
"UC-r4Tg3nBRALtxJn12fFP_Q",393000
"UCV00rjCC3xHSMvW9QvkkYvA",315000
"UCBQZwaNPFfJ1gZ1fLZpAEGw",13300000
"UCyYNzQ2l8I6XGwFj6z0Jreg",12800
"UCKy1dAqELo0zrOtPkf0eTMw",18100000
"UCA5O3nB_1CYtvx6RduvRnLA",435000
"UCM05jgFNwoeXvWfO9GuExzA",422000
"UCLx-m9nUdtVEF56rVQy_75Q",1170000
"UC9r9HYFxEQOBXSopFS61ZWg",2250000
"UC6Aze9qO_9eA6qsp1Et63-g",11100
"UCwthtFbQ_4tcJAOMkKXLcNQ",24200
"UCk8-8rY4q0cV1sOuSbVC_hg",2750000
"UCjmJDM5pRKbUlVIzDYYWb6g",11500000
"UCbbDhIs3ki4fr6qPmlQX8DQ",354000
"UCwSVpT-2KaJlFqeskFBA0-A",424000
"UC-7UV3AaM_kLuQZmVnGgIjg",164000
"UCfzWwxboCLyLw7KVfQj84eA",293000
"UCRblgGzexwiJlkWMdWAXMZQ",14000
"UCNAf1k0yIjyGu3k9BwAg3lg",4870000
"UCQiTesViiVyhqaObE9Lzk2w",3120000
"UC3K_V0FgEq_6SuA6X54z3GQ",3330000
"UCOGxnF5dWQtoEz6E-msabZA",188000
"UCCUsPMxhITmEYvEmZvoUCMg",121000
"UCxyhMJ1gahSIKCr3aZvpIFw",30400
"UCjfCrlysFaKs_Ob3eIE4U3g",982000
"UCX_S7xhYFsrhmPszaa_kMFg",47400
"UC48uAk38oAP3N8XiX_U5Idg",842000
"UCN5jb7UfYur7aeUUgshw2LQ",44800
"UCd0Cbg8DyVuw02XLzzjgtPg",74400
"UCZXeRF4LiG4edJ72M1EKquw",65700
"UCE3aZsfN8B_huRrGggGp6JA",191000
"UCLtREJY21xRfCuEKvdki1Kw",2900000
"UCeSLXPRMuaH6c-sGR9sedPA",302000
"UCLnhtiGveGj0K_1sPTMpyvA",656000
"UCJM3K7RwK8Y2Kxsae-kMTXg",1390000
"UCAkK6PS2r3jQsTN5CeLho2g",716000
"UCAEBi-vpj8moBa6NkS442Ew",268000
"UCQ4yIH1zXRJCabDs0d__VGw",61300
"UCWXx4UFt7CM2Uodpg96wmsg",393000
"UCYUPD1QyZStSkdRvG9FPQ4A",1450000
"UChrA9LSeVcLRQiMkcvdFhMQ",1620000
"UCd3_b0tZ5TY029ZdvQS3a_g",180000
"UCQFCf_oFwgIXrCwKXpLdtrg",1290000
"UCXuqSBlHAE6Xw-yeJA0Tunw",15600000
"UCcLYOTz3ct6_lk9iLToxxAw",2720000
"UCVglihPOy2tN6hbzXQCIl-Q",369000
"UCYXFEpf0q2ugFnmRXUfRahQ",208000
"UCI3zdURWP0AGz4sunlgQTwg",362000
"UCgVZ0mrM3liHNhRYC5Mchgg",828000
"UCY9TwtDlw8WK_juBU_EzsiA",13000
"UCjskMF7QL9YczTQBctTq-6Q",35100
"UC0xAWNc3HiioXYmbpEx1pIA",758000
"UCEeEQxm6qc_qaTE7qTV5aLQ",37200000
"UCl9l5WzmVj_mXc9ePDEKjxg",21200
"UC52XYgEExV9VG6Rt-6vnzVA",1190000
"UC-8-F2CqlSXDNrDkDjmih2A",886000
"UCL44k-cLrlsdr7PYuMU4yIw",1970000
"UC08VPoioQdwFmB1l6p_7X2A",216000
"UClOnJwSzSOKMh_tvCkIFRbQ",1380000
"UCucX9fhGbfLLMO6EmWdJeSQ",937000
"UC3Liv5-jdU2Qk53lTtYDG2w",324000
"UCjFaPUcJU1vwk193mnW_w1w",801000
"UCNzszbnvQeFzObW0ghk0Ckw",641000
"UCuKbAWuSG9F_UEF2Xngbq0A",407000
"UCH5IHmMwkEUv1n3SiMrJNxA",60100
"UCgz8mWuhLFuEXnaQVAU5xsw",25000
"UC0Oqa_skvEOgIDnufs5DvoA",11300
"UC5Y1pPVNm-odhiubuRO1D6A",11500000
"UCeH6qE4V7n5tVwP7NkdrtJg",1230000
"UCqY5pKWHVq86lPb9cu-wv3Q",5870000
"UCAUXc79IV_ntB_h-Y94qRhA",42100
"UCq6VFHwMzcMXbuKyG7SQYIg",14800000
"UCTS70WpqG82S0CPZgWFg1GQ",2480000
"UCpu3bemTQwAU8PqM4kJdoEQ",2440000
"UCvixJtaXuNdMPUGdOPcY8Ag",2120000
"UCpXPMU0Zw1SJ2sOlQgOQW6g",440000
"UC47HAkQ6oZ-Hf5SVBGdvP6g",1350000
"UCGp4u0WHLsK8OAxnvwiTyhA",3160000
"UCXgtXcnKF7zRCt1q6hp61zA",173000
"UC4f1JueVgo5t9HSmobCRPug",1700000
"UCZ2f5Au9rtgCKrA-UV21NMQ",304000
"UCx-VMA2AxrVMIOW_WeWouQw",108000
"UCQWsAbnIFxAP-jQQfM_oYBQ",2100000
"UCtZm-PdP0s3H7m3po8dOpZg",46500
"UCWZp4y1jqBuvLtiyxSs_ZBw",2290000
"UCn_ckMjOW4Zbn0jGNOwcXog",18500
"UCi2rHy2o_IiTyEKlFpWYY0g",108000
"UCeh44cU7acoaL_9IK2D9jKw",1850000
"UCuCTx8x7RzKjYk84YAqk9zg",780000
"UCzcdAP6kqRBSqnWSwHvtijA",1300000
"UCN1Np_UpzHAbpL4-kyxopqA",160000
"UCVOKcCKIKcQTbERDTZ1f6ZQ",379000
"UCRVtlcqayOmyuLIDrT3ng1w",6860000
"UCjD-EFkS2apoSyrKlaRSD6A",280000
"UC_oMKGSjJp838-WKqp0phiQ",7260000
"UCLdP3jmBYe9lAZQbY6OSYjw",1900000
"UCdAuPvpr-gQdQja9__z_fCw",397000
"UCy91QCQAeE8hs0WdAJhOKQQ",80400
"UCxCT5yzAlvKDrt8Ghy5DJZQ",196000
"UCSHZKyawb77ixDdsGog4iWA",3860000
"UCAgLUO68gPXGgg5cpqfV-tA",189000
"UCQx7OwtP_DpUV7vmWI3FeMw",90800
"UCUhFaUpnq31m6TNX2VKVSVA",9110000
"UCqd4rEUfHA5suS7rci1BEBg",56400
"UCbeFte4c9IlPu4EbeMB9UZQ",1340000
"UCN0jjRU6bdRf1vEmvpoyveg",1280000
"UC8yB1y8aHYXi72epl01GaDw",4930000
"UCElBquWGtTQ0Uw73v0GbfTA",4460000
"UCCQi3X-PJGmd6DrPN9Rb6iw",143000
"UCF9IOB2TExg3QIBupFtBDxg",3060000
"UC54_ux4BnaJwkVFn5M391XQ",3260000
"UCUKOZiRKuxh6peXL19oKjZw",1000000
"UCUhejRdj-jaI5H8u4t4ra_Q",61100
"UCc5IUyv4Wi_3ZklmerIW4-w",266000
"UChWY3HddivlKeOLHEVyb1tw",1210000
"UCQ6fPy9wr7qnMxAbFOGBaLw",469000
"UCUXW4gT27TOaDzKFyN-1tXQ",264000
"UCOmcA3f_RrH6b9NmcNa4tdg",3730000
"UChHxJaKDqH4bOs0pX3hkKnA",1910000
"UC3_AWXcf2K3l9ILVuQe-XwQ",192000
"UCOo-Q1itodR4v8xwpkqUjVg",13000
"UCJ9zvUTd_2VBYwmFZhQfLWw",287000
"UCwwRzW41YdhO2O0klNkttUA",635000
"UCPGUfCravJ90MlO9SC_fnAA",1800000
"UCsrumG5BYDcT8sQccLCSL4Q",174000
"UCc_ycus0q7DSd85ZkmEY5ig",462000
"UCP5DZuCO_LmjPhVDVgaAL-Q",113000
"UCBJycsmduvYEL83R_U4JriQ",18600000
"UCKF5151a6yAooOILrYTvfJg",343000
"UCWkO3nvygppjScnwbxhsL8w",268000
"UCbRP3c757lWg9M-U7TyEkXA",262000
"UC7npfnGIkkNQdQALkBpKEhA",390000
"UCbaAyXYMnbQu0BGGPbvxHsw",77000
"UC5aNPmKYwbudeNngDMTY3lw",80700
"UCwd4frI15aNYFZ_TuLc9XUg",579000
"UCrTNhL_yO3tPTdQ5XgmmWjA",1520000
"UCtTjcUAc6kCYAgfDrSkdJ6g",45500
"UCwhoLeFMEKjWZHxO_ud90YQ",2070000
"UCUjycTQZ4pf9tR6hdLEuitQ",164000
"UCc_g0mgVq3Da-111oAtDK7Q",132000
"UCe8GMzGI_8fBfQYgOe3tBKA",813000
"UCVTyTA7-g9nopHeHbeuvpRA",4610000
"UCN0rAGKAOHjPLCVwvKPLX9w",637000
"UCysVG_DvoO0Wm4Iw-I3KoXA",3090000
"UCTIFCT3oSwZHAVCEzxyfu8w",71700
"UCUEzfzqf2fx3C1vs0MlgShA",312000
